Close,High,Low,Transactions,Open,Timestamp,Volume,AVG_Price_Volume
1845.89,1848.7,1820.241,10087,1825.6,2021-03-09 22:00:00,16252.509995849994,1832.5418
1871.99,1873.3,1837.479,17280,1848.7,2021-03-09 23:00:00,30976.10238962999,1855.8975
1871.38,1879.69,1863.42,17429,1873.0,2021-03-10 00:00:00,37756.910697930005,1870.7585
1828.01,1876.41,1817.818,19339,1870.5,2021-03-10 01:00:00,39430.60893243999,1847.74
1795.84,1829.33,1770.97,31336,1828.2,2021-03-10 02:00:00,67257.57233959004,1797.1111
1777.56,1805.8,1756.29,20224,1796.52,2021-03-10 03:00:00,40512.49765615999,1779.0106
1793.28,1798.7,1767.0,13115,1777.49,2021-03-10 04:00:00,23378.613294589988,1782.682
1801.32,1807.9,1782.064,13697,1793.28,2021-03-10 05:00:00,43595.50318243999,1796.0566
1808.64,1816.9,1792.595,7783,1801.32,2021-03-10 06:00:00,26986.42185021,1801.688
1808.42,1817.9,1802.158,5548,1804.959,2021-03-10 07:00:00,15209.37430432,1808.9087
1822.99,1828.7,1799.219,7879,1808.01,2021-03-10 08:00:00,24040.964309539995,1814.1359
1833.41,1840.8,1811.682,7397,1825.9,2021-03-10 09:00:00,24295.46319455,1827.5893
1819.2,1837.6,1814.913,6823,1833.7,2021-03-10 10:00:00,18073.02924479,1824.1684
1815.15,1822.1,1803.047,6832,1820.0,2021-03-10 11:00:00,11635.340372449997,1813.2013
1820.2,1830.15,1809.439,9738,1815.16,2021-03-10 12:00:00,17470.238175560004,1820.6439
1845.2,1852.0,1815.711,15843,1820.5,2021-03-10 13:00:00,32577.95118734,1838.1294
1843.87,1848.6,1827.451,15431,1845.04,2021-03-10 14:00:00,28457.26018589999,1838.1722
1832.99,1850.9,1827.477,14938,1844.50338416,2021-03-10 15:00:00,25806.8185592,1839.6853
1845.97,1847.78,1820.05,16074,1832.93,2021-03-10 16:00:00,35727.07675756999,1836.0873
1853.0,1870.0,1838.629,22970,1844.8,2021-03-10 17:00:00,50663.46627707998,1853.3027
1843.07,1861.9,1835.0,13168,1854.07,2021-03-10 18:00:00,19745.61430877,1847.0957
1839.57,1860.9,1836.63,12531,1844.2,2021-03-10 19:00:00,21808.64744608,1849.7249
1803.49,1843.9,1790.0,24290,1839.68,2021-03-10 20:00:00,56966.04415874,1810.5534
1816.59,1822.9,1760.0,26864,1802.33,2021-03-10 21:00:00,62020.852647520005,1786.3869
1831.0,1834.9,1811.14,12247,1815.32,2021-03-10 22:00:00,24477.331071649995,1824.8432
1795.37,1834.7,1790.07,15511,1833.6,2021-03-10 23:00:00,21329.54546787,1807.0417
1779.55,1808.9,1769.219,17682,1795.55,2021-03-11 00:00:00,27220.876044030003,1787.429
1786.61,1792.9,1762.97,15059,1779.28,2021-03-11 01:00:00,22407.10305574,1776.2536
1800.79,1803.9,1762.88,11166,1786.1,2021-03-11 02:00:00,25302.23825775999,1787.8578
1801.46,1806.2,1784.69,9981,1799.94,2021-03-11 03:00:00,19582.47752450001,1795.1732
1799.99,1817.9,1792.84,9580,1801.81,2021-03-11 04:00:00,13256.724473439996,1805.6492
1779.0,1802.7,1775.0,8659,1802.3,2021-03-11 05:00:00,14566.09897229,1783.8005
1785.809,1792.0,1769.54,8017,1782.1,2021-03-11 06:00:00,11557.647657940002,1780.0597
1770.3,1791.9,1765.169,8166,1785.04,2021-03-11 07:00:00,14444.135050369998,1776.6329
1746.51,1771.4,1723.84,20609,1766.42,2021-03-11 08:00:00,46419.08651552,1742.8426
1736.54,1751.9,1731.466,6438,1746.23,2021-03-11 09:00:00,13341.304987840002,1741.8338
1762.92,1767.0,1732.446,8158,1736.23,2021-03-11 10:00:00,22776.03765135,1750.0721
1779.99,1783.7,1761.367,8664,1766.9,2021-03-11 11:00:00,19667.862884060007,1769.9474
1789.34,1797.5,1767.153,10317,1782.32612405,2021-03-11 12:00:00,22766.34635143,1777.9003
1813.8,1821.6,1785.429,12654,1789.34,2021-03-11 13:00:00,30749.015344480005,1801.907
1807.34,1823.5,1797.3,12779,1811.44,2021-03-11 14:00:00,42790.19661077997,1809.866
1795.95,1816.8851124,1768.0,17438,1807.33,2021-03-11 15:00:00,40021.89367483998,1793.7416
1793.73,1807.9,1785.6266923,12429,1796.25,2021-03-11 16:00:00,20634.338157099995,1798.1088
1798.1,1804.4,1779.37,11909,1796.275464,2021-03-11 17:00:00,17126.730647589993,1793.0352
1812.0,1819.9,1788.058,16590,1795.37,2021-03-11 18:00:00,28410.20489297001,1808.8393
1796.9,1820.3,1785.0,11606,1812.0,2021-03-11 19:00:00,19489.81092209,1805.9918
1810.38,1818.5,1789.736,11256,1793.45,2021-03-11 20:00:00,22756.6878836,1807.8891
1840.01,1846.9,1810.45,25659,1812.7,2021-03-11 21:00:00,56068.76128134999,1836.932
1827.43,1849.9,1813.267,17496,1841.0,2021-03-11 22:00:00,27102.46592012,1835.2039
1824.128,1842.9,1819.511,12561,1827.43,2021-03-11 23:00:00,19402.76795976,1830.1332
1816.9,1845.7,1794.415,20384,1827.54,2021-03-12 00:00:00,25990.53179439,1816.6076
1809.59,1826.3,1802.6,11227,1817.3,2021-03-12 01:00:00,19750.231231789985,1815.9313
1817.8,1820.9,1802.946,10765,1810.8,2021-03-12 02:00:00,14022.17486818,1812.9685
1818.08,1826.9,1807.99,11055,1819.5,2021-03-12 03:00:00,20680.06201249,1816.6547
1805.0,1823.8,1797.281,11560,1819.2,2021-03-12 04:00:00,18734.26117969,1805.5387
1810.21,1812.0,1796.0,9467,1805.16,2021-03-12 05:00:00,20795.30247526,1807.0552
1808.21,1817.039,1802.91,7481,1810.21,2021-03-12 06:00:00,15493.0890609,1810.7306
1796.4,1809.363192,1785.53,9368,1808.21,2021-03-12 07:00:00,20118.92175874,1794.4448
1794.06,1805.8,1776.36,9109,1794.61,2021-03-12 08:00:00,20996.75643768,1789.7555
1785.44,1800.4,1778.94,6663,1793.9,2021-03-12 09:00:00,18514.951681350005,1789.1058
1779.986,1786.53662557,1756.67,13335,1785.46,2021-03-12 10:00:00,27112.97954033,1769.6798
1773.44,1792.8,1770.0,9272,1782.2,2021-03-12 11:00:00,16018.55596899,1780.5363
1768.92,1785.05717802,1758.81,11165,1773.63,2021-03-12 12:00:00,21171.5419036,1771.3435
1746.88,1771.5,1720.55,27660,1768.85,2021-03-12 13:00:00,51339.73504848006,1740.6076
1754.21,1756.2,1732.75,15390,1746.88,2021-03-12 14:00:00,17723.333967389997,1744.3816
1775.91,1781.7,1745.876,18991,1754.5,2021-03-12 15:00:00,42975.54692502,1762.1276
1777.9,1786.0,1770.56,18040,1776.39,2021-03-12 16:00:00,34064.101948159994,1777.7432
1764.0,1788.0,1759.54,15792,1773.62,2021-03-12 17:00:00,28615.283959079992,1772.8009
1772.96,1787.9,1755.26,13166,1763.58,2021-03-12 18:00:00,21914.4122629,1775.3769
1739.4,1783.9,1739.14,16368,1773.07,2021-03-12 19:00:00,24246.70801118999,1757.3718
1742.44,1753.8,1723.0,19043,1739.31,2021-03-12 20:00:00,35177.60220347999,1736.6642
1756.559,1764.7,1727.186,13523,1742.23,2021-03-12 21:00:00,18989.88509115,1749.4404
1759.5,1769.9,1753.004,11643,1758.1,2021-03-12 22:00:00,16766.91219981,1762.0244
1767.35,1777.7,1757.406,10723,1759.64,2021-03-12 23:00:00,17942.01500668,1767.4446
1753.02,1770.4,1736.55,13283,1766.76,2021-03-13 00:00:00,17397.46402912001,1749.2168
1739.37,1755.9,1727.7,11162,1753.02,2021-03-13 01:00:00,13117.428410989996,1738.7219
1749.63,1753.9,1737.05,8667,1739.54,2021-03-13 02:00:00,13168.849854969998,1746.57
1759.15,1764.0,1745.517,8249,1749.64,2021-03-13 03:00:00,14686.038961149998,1755.1857
1771.13,1774.0,1747.86,8246,1758.363,2021-03-13 04:00:00,10371.653073050002,1756.1016
1771.4,1782.5,1766.144,8777,1771.13,2021-03-13 05:00:00,16326.707047909997,1772.4896
1773.5,1777.68640306,1764.42,6570,1770.5,2021-03-13 06:00:00,15783.33670268,1771.0817
1789.64,1793.0,1765.3,7992,1773.6,2021-03-13 07:00:00,22734.98006351999,1777.5393
1784.26,1801.1,1778.49,7808,1789.94,2021-03-13 08:00:00,22775.62986471,1788.6362
1788.98,1793.8,1780.7,4644,1784.56,2021-03-13 09:00:00,8730.76388653,1785.8659
1860.0,1866.6,1786.717,29997,1793.0,2021-03-13 10:00:00,60135.10819636999,1832.7518
1870.61,1894.0,1855.78,30680,1864.6,2021-03-13 11:00:00,64895.31370432997,1872.6241
1881.58,1901.8,1854.123,21494,1870.52,2021-03-13 12:00:00,40950.25663427998,1885.9595
1883.95,1894.6,1865.64,15516,1885.1,2021-03-13 13:00:00,25250.14073271999,1877.8024
1877.17,1896.3,1876.59,14330,1883.94,2021-03-13 14:00:00,25200.02932866,1884.424
1874.45,1891.9,1860.19,16604,1878.45,2021-03-13 15:00:00,29230.60130447999,1877.6978
1884.8,1892.0,1861.29,15329,1875.05,2021-03-13 16:00:00,27563.42396933,1882.9723
1913.9,1916.0,1882.169,22956,1884.53,2021-03-13 17:00:00,42896.00635034,1897.0652
1914.07,1921.8,1900.24,21745,1914.34,2021-03-13 18:00:00,37882.11675043,1909.8753
1928.08,1928.65,1903.99,19429,1914.12,2021-03-13 19:00:00,31485.616379049992,1917.5919
1933.26,1944.0,1926.0,27391,1928.12,2021-03-13 20:00:00,33304.25041516998,1935.1848
1912.22,1936.55,1891.45,24486,1933.8,2021-03-13 21:00:00,37684.41253596001,1913.925
1918.04,1922.3,1903.43,14093,1911.6,2021-03-13 22:00:00,19170.1649645,1913.4378
1921.5,1942.3,1918.05,15004,1918.05,2021-03-13 23:00:00,23460.49049634,1928.5123
1914.34,1933.0,1910.59,13754,1922.467,2021-03-14 00:00:00,25962.494111489992,1922.6116
1903.23,1914.9,1870.0,18098,1914.34,2021-03-14 01:00:00,36015.46187269999,1901.38
1903.99,1910.1,1895.54,11024,1903.24,2021-03-14 02:00:00,13419.43430396,1904.1414
1910.41,1918.9,1893.846,11203,1904.6,2021-03-14 03:00:00,20662.51285494001,1908.6574
1903.54,1911.0,1897.9,9316,1910.31,2021-03-14 04:00:00,17494.662521169997,1903.3961
1897.1,1906.8,1888.2405503,8984,1903.3,2021-03-14 05:00:00,20991.37139319001,1896.7527
1897.62,1898.27,1877.23,8531,1897.1,2021-03-14 06:00:00,13984.546569009995,1888.1298
1885.84,1903.9,1884.51,6762,1897.84,2021-03-14 07:00:00,14051.167139210002,1896.4735
1896.46,1900.997,1881.94,6696,1885.89,2021-03-14 08:00:00,16199.253247589995,1894.0207
1902.52,1908.2,1893.1,6767,1896.58,2021-03-14 09:00:00,18216.23501631,1902.4764
1870.1,1904.6,1865.93,9737,1902.42,2021-03-14 10:00:00,25231.841175869995,1884.4715
1879.21,1880.9,1846.85,12413,1868.27,2021-03-14 11:00:00,27376.77049914,1863.8616
1881.06,1886.97,1871.92,7642,1879.26,2021-03-14 12:00:00,18788.599856559995,1879.7709
1865.31,1885.59,1854.4,9226,1882.9,2021-03-14 13:00:00,12988.351522049998,1868.4207
1869.16,1883.32,1861.812,9154,1863.9,2021-03-14 14:00:00,16340.650550340004,1872.9138
1858.19,1870.0,1846.98,13607,1869.05,2021-03-14 15:00:00,25762.860249419995,1856.0565
1852.9,1869.34,1836.61,14845,1858.47,2021-03-14 16:00:00,25389.77857659,1852.7824
1854.76,1866.3,1850.0,9867,1852.9,2021-03-14 17:00:00,17437.190237700004,1858.7562
1875.49,1878.55,1854.2,11309,1854.75,2021-03-14 18:00:00,16336.638359829996,1869.6211
1871.65,1878.12,1861.645,10334,1875.77,2021-03-14 19:00:00,15980.72168808,1870.7509
1876.07,1878.3,1859.89,10067,1871.61,2021-03-14 20:00:00,21830.4951771,1870.0492
1870.92,1879.9,1862.649,9917,1876.82,2021-03-14 21:00:00,21767.950100779995,1870.0538
1882.0,1886.4,1859.011,11805,1870.92,2021-03-14 22:00:00,16091.106996879997,1874.1851
1847.96830749,1897.37,1846.19,17646,1881.12,2021-03-14 23:00:00,24359.313631809982,1876.5488
1873.41,1882.9,1839.99,16337,1848.56,2021-03-15 00:00:00,27591.637142929994,1865.5979
1884.62,1890.0,1866.1,11111,1870.1,2021-03-15 01:00:00,18570.669822760003,1879.8581
1881.81,1890.378,1878.4,9376,1881.9,2021-03-15 02:00:00,22381.380066450005,1885.7062
1884.8,1889.5,1879.8,8252,1880.4,2021-03-15 03:00:00,21045.634824599994,1884.9652
1862.45,1893.75,1855.8,12280,1883.8,2021-03-15 04:00:00,19252.16891196,1876.698
1840.66,1865.41,1836.57,12066,1862.81,2021-03-15 05:00:00,22507.79310850998,1850.1065
1813.0,1850.85,1799.31,24727,1839.95,2021-03-15 06:00:00,66524.99032752,1819.5578
1794.93,1816.1,1771.487,32564,1811.89,2021-03-15 07:00:00,95331.40435781,1802.3334
1788.38,1810.9,1781.88,20367,1796.2,2021-03-15 08:00:00,35109.48805196,1795.1948
1764.79,1799.2,1732.0,32642,1790.6,2021-03-15 09:00:00,76501.73202677007,1765.6412
1780.16,1783.91,1758.095,13290,1764.37,2021-03-15 10:00:00,38975.26602722998,1772.0262
1769.68,1785.9,1764.99,13689,1780.83,2021-03-15 11:00:00,36862.86715454,1775.0959
1778.97,1786.0,1744.34,20718,1769.68,2021-03-15 12:00:00,67355.26100884004,1764.3982
1791.7,1795.7,1772.04,14318,1779.63,2021-03-15 13:00:00,23348.427355259995,1785.8199
1778.80629754,1806.1,1775.932,16025,1789.89,2021-03-15 14:00:00,31549.294788100004,1794.9023
1765.8,1790.2,1765.0,15270,1778.80629754,2021-03-15 15:00:00,29141.84985192,1776.3105
1771.03,1788.5,1751.65,19449,1765.929,2021-03-15 16:00:00,39176.00911954999,1769.6518
1772.13,1780.7,1754.127,14492,1771.03,2021-03-15 17:00:00,21743.635024449995,1766.194
1786.1,1791.9,1760.54,11425,1771.96,2021-03-15 18:00:00,14841.167016910003,1776.4909
1787.01,1796.9,1780.967,10835,1785.86,2021-03-15 19:00:00,18249.089283260004,1787.7255
1793.07,1809.8,1778.53,13477,1788.8460816,2021-03-15 20:00:00,17706.709837279992,1793.5033
1796.205,1805.6,1787.23,10640,1793.1,2021-03-15 21:00:00,13241.432787380005,1797.6655
1787.21,1805.8,1779.042,12056,1799.23,2021-03-15 22:00:00,19592.491399710005,1790.1422
1796.0,1811.4,1781.876,12296,1787.15,2021-03-15 23:00:00,18672.730263710007,1797.7189
1731.076,1806.4,1728.94,25357,1796.8,2021-03-16 00:00:00,49336.09126772999,1758.6198
1749.98,1758.7,1706.25,31940,1731.076,2021-03-16 01:00:00,94524.25296829,1730.5734
1752.53,1761.74576696,1741.458,15996,1750.69,2021-03-16 02:00:00,25915.27999108,1752.8323
1747.47,1758.1,1735.0,10698,1752.51,2021-03-16 03:00:00,12370.855499579997,1745.1443
1750.21,1762.0,1743.99,9095,1747.47,2021-03-16 04:00:00,28321.893971990005,1754.3625
1751.264,1759.1,1737.59,8360,1752.4,2021-03-16 05:00:00,18173.4679665,1747.8207
1789.8,1794.8368344,1735.63,14181,1750.49,2021-03-16 06:00:00,34534.00468639999,1770.8382
1800.52,1804.75,1784.948,19615,1790.88,2021-03-16 07:00:00,67470.98509558997,1796.7121
1804.53,1824.2,1796.1,16653,1797.0,2021-03-16 08:00:00,54570.1248702,1809.5542
1803.7,1818.02,1798.6,11456,1801.4,2021-03-16 09:00:00,37590.90426705999,1805.3762
1794.61,1809.89,1784.9,8242,1806.92,2021-03-16 10:00:00,16878.343531080012,1799.8206
1791.68,1800.64,1780.17,6664,1796.02,2021-03-16 11:00:00,10751.744343150003,1789.959
1778.01,1795.26,1763.77,10596,1792.28,2021-03-16 12:00:00,17811.41035407,1779.1199
1784.84,1794.4,1774.28,11578,1778.12,2021-03-16 13:00:00,30169.510818179995,1783.03
1795.64,1797.0,1778.47,9430,1785.0,2021-03-16 14:00:00,18953.05919349,1788.5917
1803.2,1807.98,1791.285,13895,1795.22,2021-03-16 15:00:00,35370.552254189985,1798.4719
1800.63,1813.65,1793.972,13266,1803.3,2021-03-16 16:00:00,26133.27130003,1803.6062
1773.23,1805.23,1760.334,15168,1799.99,2021-03-16 17:00:00,22533.02600465,1779.6707
1777.91,1782.5,1766.0,11000,1773.32,2021-03-16 18:00:00,20122.92015246,1775.6757
1784.93,1788.19,1771.417,8682,1777.9,2021-03-16 19:00:00,15763.545929240005,1780.5516
1797.12,1800.18,1780.534,11536,1784.9,2021-03-16 20:00:00,27548.739228050003,1795.0191
1787.37,1800.25,1786.1,10828,1797.11,2021-03-16 21:00:00,20149.152809489995,1796.2131
1789.14,1800.05,1780.382,9896,1787.39,2021-03-16 22:00:00,20218.8507748,1794.546
1805.0,1808.35,1781.9,10073,1789.13,2021-03-16 23:00:00,20072.6117014,1795.3223
1784.82,1812.85,1771.23,13504,1805.7,2021-03-17 00:00:00,17703.798207179992,1789.3084
1785.71,1788.03,1772.46,8738,1784.65,2021-03-17 01:00:00,14295.05782341,1782.3436
1775.6,1787.21,1765.607,11445,1782.495,2021-03-17 02:00:00,21875.31931523,1774.1075
1767.48,1779.65,1757.7,11166,1775.59,2021-03-17 03:00:00,22939.976492539983,1769.0051
1771.88,1777.15,1762.113,9116,1767.0,2021-03-17 04:00:00,15002.09527126,1770.6367
1779.49,1781.64,1762.81,7742,1771.88,2021-03-17 05:00:00,19338.20746887,1771.6701
1785.41,1788.35,1771.92,7351,1779.29,2021-03-17 06:00:00,24593.852005750003,1779.5249
1786.15,1787.36,1776.686,6405,1785.41,2021-03-17 07:00:00,19644.43161451,1782.2599
1780.86,1795.0,1776.58,7662,1786.15,2021-03-17 08:00:00,16303.916095799996,1784.5463
1758.32,1784.59,1751.23,12543,1780.86,2021-03-17 09:00:00,34233.94296158,1770.7913
1767.94,1770.7,1752.8,9195,1758.32,2021-03-17 10:00:00,33698.434438940014,1762.6659
1759.92,1768.59,1755.071,9836,1767.41,2021-03-17 11:00:00,22139.29911112,1760.6915
1765.2,1768.79,1741.08,14454,1759.94,2021-03-17 12:00:00,27019.91803508,1756.7391
1768.66,1777.36,1759.4,11891,1765.5,2021-03-17 13:00:00,20108.87400803,1768.6919
1768.3,1779.88,1759.1,16813,1767.6,2021-03-17 14:00:00,40862.99582777999,1770.9287
1773.91,1778.5,1757.99318131,12758,1768.3,2021-03-17 15:00:00,26327.78151336,1769.8581
1785.96,1795.9121538,1766.852,14484,1773.78,2021-03-17 16:00:00,34266.474661329994,1783.6926
1789.79,1795.83,1782.119,11328,1784.399,2021-03-17 17:00:00,25056.030748990004,1788.2934
1817.5,1826.71,1788.7,27278,1789.69,2021-03-17 18:00:00,61788.48023937997,1810.6521
1822.5,1841.13,1814.9,29710,1822.57,2021-03-17 19:00:00,60060.64725071,1826.457
1815.93,1840.02,1805.2,28128,1822.5,2021-03-17 20:00:00,53689.45185205998,1824.4542
1822.16,1829.49,1805.5744,16028,1815.67,2021-03-17 21:00:00,45559.83471873999,1817.1896
1815.07,1828.53,1806.6,19129,1822.06,2021-03-17 22:00:00,46574.29072307999,1816.3701
1824.74,1827.2,1807.1,14355,1816.09,2021-03-17 23:00:00,36179.80370914,1816.1031
1819.31,1839.0,1809.427,14968,1821.8524069,2021-03-18 00:00:00,35065.37476402998,1823.5333
1827.116,1832.99,1792.0,11599,1819.34,2021-03-18 01:00:00,20253.27602008,1824.2594
1840.31,1850.0,1827.116,12889,1827.116,2021-03-18 02:00:00,26535.67403388,1838.9558
1834.27,1846.84,1829.467,11024,1840.31,2021-03-18 03:00:00,20420.611319929994,1837.5349
1830.7,1844.86,1826.381,11014,1834.1,2021-03-18 04:00:00,26484.50165179001,1834.4177
1830.85,1835.0,1824.603,7628,1830.72,2021-03-18 05:00:00,11010.6658113,1831.3281
1829.52,1834.0,1818.53,8190,1831.0,2021-03-18 06:00:00,15841.74884807,1826.071
1815.23,1834.3,1806.793,8501,1829.22,2021-03-18 07:00:00,18010.814785459996,1818.2206
1805.49,1821.62,1803.35,6215,1815.23,2021-03-18 08:00:00,16048.494758960003,1813.8114
1813.02,1818.6,1803.04,5246,1806.2,2021-03-18 09:00:00,18458.94302514,1811.1479
1819.94,1821.52,1809.439,5183,1813.19,2021-03-18 10:00:00,12155.333772159993,1815.6712
1799.63,1819.98,1790.257,9397,1819.64,2021-03-18 11:00:00,17780.34681954,1803.9381
1797.58,1800.19,1781.37,10883,1799.22,2021-03-18 12:00:00,17991.89978325,1792.2649
1790.84,1801.9,1787.822,10569,1797.71,2021-03-18 13:00:00,22005.74228524,1794.6564
1790.64,1800.76148968,1780.059,11339,1791.07,2021-03-18 14:00:00,25275.50045076999,1791.4213
1821.38,1827.3943549,1784.831,16586,1790.71,2021-03-18 15:00:00,34017.53483255,1807.1781
1810.77,1832.9,1808.396,17018,1821.8,2021-03-18 16:00:00,36599.44725671,1824.5561
1816.99,1823.9,1809.332,11679,1810.84,2021-03-18 17:00:00,17606.003636339996,1816.8577
1795.8,1824.9,1789.32,16040,1818.6,2021-03-18 18:00:00,19354.677446769994,1806.6516
1768.42,1797.9,1758.4,21822,1793.82,2021-03-18 19:00:00,29619.282277409988,1780.2283
1773.77,1781.13,1759.0,15345,1768.6,2021-03-18 20:00:00,22267.666774689995,1774.0496
1783.02,1789.15,1770.432,9717,1773.77,2021-03-18 21:00:00,11873.929261650002,1780.1112
1780.01,1795.39,1777.289,10030,1783.02,2021-03-18 22:00:00,19272.15049966999,1786.2202
1776.4,1792.22,1775.1,9011,1780.01,2021-03-18 23:00:00,17186.357703139995,1783.0779
1759.87,1777.66,1731.4,23103,1776.4,2021-03-19 00:00:00,41329.108355240016,1753.581
1777.51,1778.93,1753.27,10111,1759.85538814,2021-03-19 01:00:00,17731.390875049994,1769.1451
1775.15,1787.02,1769.5,10685,1777.47,2021-03-19 02:00:00,26521.852197690005,1775.9618
1780.77,1784.63,1770.1,6848,1775.07,2021-03-19 03:00:00,14388.065471399996,1777.2059
1783.14,1792.18,1772.1,7371,1780.77,2021-03-19 04:00:00,15510.89492689,1781.6738
1803.27,1806.0,1779.6,8107,1783.66,2021-03-19 05:00:00,14563.124769260005,1790.9659
1798.35,1809.09,1791.77,6008,1803.26,2021-03-19 06:00:00,14191.56515398,1797.4162
1792.77,1802.25,1789.82,4821,1798.15,2021-03-19 07:00:00,13856.789984690007,1797.2056
1806.3,1815.079,1784.2,7111,1792.61807786,2021-03-19 08:00:00,19600.30445369,1802.3809
1800.79,1818.17,1797.81,8221,1807.29,2021-03-19 09:00:00,13345.886894809995,1809.6513
1811.46,1814.23,1798.137,5358,1801.1,2021-03-19 10:00:00,15010.618191019996,1806.3832
1819.31,1821.97,1806.56,7439,1811.5,2021-03-19 11:00:00,13456.48938128,1814.0097
1812.67,1827.1,1809.56,10585,1818.718,2021-03-19 12:00:00,24938.27122038,1818.9466
1807.91,1813.9,1800.5,9627,1812.66,2021-03-19 13:00:00,20186.98983849,1809.313
1818.26,1819.3,1799.02,9450,1807.87,2021-03-19 14:00:00,16252.123483120002,1811.409
1822.32,1825.62,1811.11,10263,1818.26,2021-03-19 15:00:00,20397.90856686,1816.839
1823.6,1830.0,1813.37,12268,1822.47,2021-03-19 16:00:00,25479.29194797,1821.3804
1822.11,1826.7,1814.79,9293,1823.53,2021-03-19 17:00:00,12408.14302407,1820.5044
1824.46,1826.6,1811.018,10299,1822.21,2021-03-19 18:00:00,17588.49527626,1820.7266
1827.19,1829.3,1819.22,10507,1824.71,2021-03-19 19:00:00,31491.20879425001,1823.6926
1817.41,1842.0159641,1811.162,16919,1827.06,2021-03-19 20:00:00,28133.51671422,1828.4849
1826.02,1831.58,1812.371,11011,1815.049,2021-03-19 21:00:00,11746.53471882,1823.4847
1820.66,1826.8,1812.278,10057,1826.17,2021-03-19 22:00:00,12555.66830218,1820.3001
1808.269,1821.9,1802.8,11186,1820.66,2021-03-19 23:00:00,20484.877807720004,1809.6131
1816.39,1818.0,1799.204,12189,1808.95,2021-03-20 00:00:00,23925.81560932999,1808.2591
1825.36,1828.86,1810.5,9816,1815.26,2021-03-20 01:00:00,16043.684466900004,1820.8048
1828.5,1836.27,1821.278,9010,1825.2,2021-03-20 02:00:00,24210.81176713001,1827.9959
1833.06,1834.8,1825.069,8160,1826.5,2021-03-20 03:00:00,13978.968395350004,1828.8801
1828.5,1845.0,1826.803,10166,1833.45,2021-03-20 04:00:00,23364.15210401,1836.0208
1822.43,1831.3,1819.2,6751,1828.48,2021-03-20 05:00:00,19118.77085826,1825.0702
1820.817,1828.9,1819.47,5624,1822.44,2021-03-20 06:00:00,8237.466226159999,1822.7574
1824.2,1827.63,1817.35,6037,1822.65,2021-03-20 07:00:00,22884.132036330004,1821.814
1830.18,1832.3,1821.716,4923,1823.03,2021-03-20 08:00:00,18405.202438210006,1826.9884
1833.17,1836.8,1826.566,4464,1830.04,2021-03-20 09:00:00,15651.8037906,1829.9091
1834.89,1838.5,1825.46,4355,1833.17,2021-03-20 10:00:00,16936.30312683,1829.8051
1841.89,1849.0,1830.117,6838,1834.89,2021-03-20 11:00:00,22076.99579298,1837.6351
1842.54,1847.8,1834.465,6725,1841.89,2021-03-20 12:00:00,26343.26294701,1840.8211
1844.25,1871.97180834,1835.515,19002,1844.9,2021-03-20 13:00:00,39987.02754159999,1855.9925
1852.25,1853.9,1835.17,10022,1844.06,2021-03-20 14:00:00,17630.507311339996,1844.2291
1856.53,1860.65929265,1849.169,10318,1852.38,2021-03-20 15:00:00,14923.60595729,1854.5
1843.87,1861.3,1840.305,10080,1856.5,2021-03-20 16:00:00,15090.885974509998,1849.0297
1846.19,1850.0,1836.755,9548,1844.04,2021-03-20 17:00:00,14615.159808299994,1845.5668
1844.12,1853.3,1841.832,9268,1846.19,2021-03-20 18:00:00,12450.577413049998,1847.0871
1848.5,1852.5,1841.799,7789,1844.64,2021-03-20 19:00:00,5596.19157352,1848.3936
1828.01,1850.0,1818.2,15746,1848.56,2021-03-20 20:00:00,28087.29595236998,1829.6591
1834.08,1835.09,1822.7439801,7997,1825.8,2021-03-20 21:00:00,9056.892928310002,1831.1162
1827.9,1838.81,1825.843,7780,1834.13,2021-03-20 22:00:00,8717.36297886,1832.3283
1806.47,1828.1,1801.1,13809,1827.88,2021-03-20 23:00:00,23401.05148139999,1816.5149
1805.97,1818.86,1785.2,14456,1806.02,2021-03-21 00:00:00,25047.187636869992,1803.766
1802.0,1812.26,1793.574,8832,1805.61,2021-03-21 01:00:00,18291.573322290005,1802.1672
1784.0,1802.1,1765.0833046,16590,1802.1,2021-03-21 02:00:00,37702.88551994999,1783.4796
1787.59,1789.59,1775.1,9600,1782.1,2021-03-21 03:00:00,22955.967570220004,1785.609
1770.4,1788.95,1762.74,16026,1787.62,2021-03-21 04:00:00,42846.70715998,1773.6528
1777.86,1779.95,1768.83,8240,1769.9,2021-03-21 05:00:00,17152.75556418,1773.435
1774.58,1787.4,1766.642,7862,1777.87,2021-03-21 06:00:00,18533.390497680004,1779.1284
1780.4,1785.6,1773.314,4855,1776.96,2021-03-21 07:00:00,7650.76997163,1780.4111
1784.82,1786.66,1775.162,5306,1780.32,2021-03-21 08:00:00,12343.30451284,1782.607
1764.55,1785.91,1743.824,13382,1784.93,2021-03-21 09:00:00,33372.64517431002,1765.2599
1768.44,1773.82,1757.481,5609,1764.06,2021-03-21 10:00:00,13988.796605589998,1768.4326
1772.206,1774.91,1758.03,6063,1768.75,2021-03-21 11:00:00,15948.51277967,1768.3424
1768.79,1773.0,1758.1,6724,1772.94,2021-03-21 12:00:00,9460.43101712,1766.1406
1781.3,1790.91,1765.6,10719,1768.82,2021-03-21 13:00:00,25658.12228858999,1781.8294
1787.02,1789.45,1781.1,9486,1781.3,2021-03-21 14:00:00,20237.93612453,1785.2604
